瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),利汲(cm),3矫埃脚利汲(cm)
192,柳林,2021-02-13 18:00,14.8,,,,.8,,230,,29,,4.9,-3,,
192,柳林,2021-02-13 19:00,13.6,,,,1.6,,200,,33,,5.2,-2.3,,
192,柳林,2021-02-13 20:00,11,,,,.5,,250,,41,,5.4,-1.7,,
192,柳林,2021-02-13 21:00,7.4,,,,.1,,0,,53,,5.5,-1.5,,
192,柳林,2021-02-13 22:00,4.9,,,,0,,0,,63,,5.5,-1.5,,
192,柳林,2021-02-13 23:00,5.2,,,,.8,,290,,73,,6.4,.7,,
192,柳林,2021-02-14 00:00,2.7,,,,.2,,0,,74,,5.5,-1.4,,
192,柳林,2021-02-14 01:00,2,,,,0,,0,,78,,5.5,-1.4,,
192,柳林,2021-02-14 02:00,3.5,,,,.2,,0,,79,,6.2,.1,,
192,柳林,2021-02-14 03:00,3,,,,.1,,0,,79,,6,-.2,,
192,柳林,2021-02-14 04:00,1.7,,,,0,,0,,83,,5.8,-.8,,
192,柳林,2021-02-14 05:00,3.2,,,,.5,,290,,78,,6,-.2,,
192,柳林,2021-02-14 06:00,4.2,,,,.1,,0,,73,,6,-.2,,
192,柳林,2021-02-14 07:00,4.7,,,,.1,,0,,75,,6.4,.6,,
192,柳林,2021-02-14 08:00,5.5,,,,0,,0,,70,,6.3,.4,,
192,柳林,2021-02-14 09:00,6.1,,,,.7,,270,,73,,6.9,1.6,,
192,柳林,2021-02-14 10:00,7.1,,,,1.3,,270,,68,,6.8,1.5,,
192,柳林,2021-02-14 11:00,9.2,,,,.8,,110,,65,,7.5,2.9,,
192,柳林,2021-02-14 12:00,11.2,,,,.8,,270,,59,,7.8,3.4,,
192,柳林,2021-02-14 13:00,14,,,,.9,,270,,56,,8.9,5.3,,
192,柳林,2021-02-14 14:00,13.7,,,,.3,,0,,60,,9.3,6,,
192,柳林,2021-02-14 15:00,14.9,,,,.9,,270,,58,,9.7,6.6,,
192,柳林,2021-02-14 16:00,15,,,,.5,,20,,60,,10.2,7.2,,
192,柳林,2021-02-14 17:00,14.3,,,,.1,,0,,63,,10.2,7.3,,
192,柳林,2021-02-14 18:00,12.7,,0,,.1,,0,,73,,10.6,7.9,,
192,柳林,2021-02-14 19:00,10.6,,,9,.3,,0,,89,,11.3,8.8,,
192,柳林,2021-02-14 20:00,10.1,,,9,.7,,290,,94,,11.6,9.1,,
192,柳林,2021-02-14 21:00,9.3,,2.8,,.2,,0,,97,,11.3,8.8,,
192,柳林,2021-02-14 22:00,9.3,,,9,.2,,0,,99,,11.6,9.1,,
192,柳林,2021-02-14 23:00,9.1,,,9,.2,,0,,99,,11.4,8.9,,
192,柳林,2021-02-15 00:00,9,,.9,,.8,,290,,99,,11.3,8.8,,
192,柳林,2021-02-15 01:00,8.6,,,,.8,,290,,99,,11,8.4,,
192,柳林,2021-02-15 02:00,8.6,,,,.2,,0,,100,,11.1,8.5,,
192,柳林,2021-02-15 03:00,8.3,,,,0,,0,,100,,10.9,8.2,,
192,柳林,2021-02-15 04:00,8.2,,,9,0,,0,,100,,10.8,8.1,,
192,柳林,2021-02-15 05:00,8.1,,,9,.5,,340,,100,,10.7,8,,
192,柳林,2021-02-15 06:00,7.8,,0,,1.4,,270,,100,,10.5,7.7,,
192,柳林,2021-02-15 07:00,7.3,,,9,.6,,230,,100,,10.2,7.2,,
192,柳林,2021-02-15 08:00,7.4,,,9,.5,,200,,100,,10.2,7.3,,
192,柳林,2021-02-15 09:00,7.8,,,9,.2,,0,,100,,10.5,7.7,,
192,柳林,2021-02-15 10:00,10.5,,,9,.8,,200,,98,,12.4,10.1,,
192,柳林,2021-02-15 11:00,12.1,,,9,1.6,,200,,68,,9.5,6.3,,
192,柳林,2021-02-15 12:00,11.6,,,9,1.8,,290,,65,,8.8,5.2,,
192,柳林,2021-02-15 13:00,10.6,,,9,1.9,,50,,54,,6.9,1.6,,
192,柳林,2021-02-15 14:00,11.1,,,9,1.7,,70,,43,,5.7,-1,,
192,柳林,2021-02-15 15:00,9.9,,,9,3.1,,250,,35,,4.3,-4.8,,
192,柳林,2021-02-15 16:00,7.6,,,9,3.6,,70,,34,,3.6,-7.2,,
192,柳林,2021-02-15 17:00,6.4,,,9,2.6,,360,,31,,3,-9.5,,
192,柳林,2021-02-15 18:00,4.4,,,9,2.2,,320,,31,,2.6,-11.2,,
192,柳林,2021-02-15 19:00,1.7,,,9,.7,,50,,38,,2.6,-11.1,,
192,柳林,2021-02-15 20:00,.8,,,9,2.1,,90,,40,,2.6,-11.2,,
192,柳林,2021-02-15 21:00,-.1,,,9,.9,,70,,46,,2.8,-10.3,,
192,柳林,2021-02-15 22:00,-.1,,,9,1.4,,70,,45,,2.7,-10.6,,
192,柳林,2021-02-15 23:00,-1.1,,,9,.7,,50,,50,,2.8,-10.2,,
192,柳林,2021-02-16 00:00,-1.6,,,9,.7,,110,,52,,2.8,-10.1,,
192,柳林,2021-02-16 01:00,-2.8,,,,.1,,0,,63,,3.1,-8.8,,
192,柳林,2021-02-16 02:00,-3.8,,,,.3,,0,,71,,3.3,-8.2,,
192,柳林,2021-02-16 03:00,-3.6,,,,.5,,320,,74,,3.5,-7.5,,
192,柳林,2021-02-16 04:00,-4.5,,,,.3,,0,,79,,3.5,-7.5,,
192,柳林,2021-02-16 05:00,-4.6,,,,.2,,0,,79,,3.5,-7.6,,
192,柳林,2021-02-16 06:00,-5,,,,.4,,0,,84,,3.6,-7.2,,
192,柳林,2021-02-16 07:00,-5.7,,,,.4,,0,,86,,3.5,-7.6,,
192,柳林,2021-02-16 08:00,-4.8,,,,.4,,0,,85,,3.6,-6.9,,
192,柳林,2021-02-16 09:00,-1.1,,,,.9,,230,,65,,3.7,-6.8,,
192,柳林,2021-02-16 10:00,1.3,,,,.7,,50,,47,,3.2,-8.7,,
192,柳林,2021-02-16 11:00,2.5,,,,1.6,,180,,45,,3.3,-8.2,,
192,柳林,2021-02-16 12:00,4.5,,,,1.3,,160,,42,,3.5,-7.3,,
192,柳林,2021-02-16 13:00,6.3,,,,4,,250,,27,,2.6,-11.3,,
192,柳林,2021-02-16 14:00,6.9,,,,3,,270,,29,,2.9,-9.9,,
192,柳林,2021-02-16 15:00,7.3,,,,2.4,,250,,30,,3.1,-9.1,,
192,柳林,2021-02-16 16:00,7.3,,,,4.5,,250,,35,,3.6,-7.1,,
192,柳林,2021-02-16 17:00,6.4,,,,4.2,,250,,43,,4.2,-5.2,,
192,柳林,2021-02-16 18:00,4.1,,0,,3.5,,250,,69,,5.7,-1,,
192,柳林,2021-02-16 19:00,3.5,,,9,1.6,,290,,70,,5.5,-1.4,,
192,柳林,2021-02-16 20:00,2.5,,,9,1.2,,340,,72,,5.3,-2,,
192,柳林,2021-02-16 21:00,1.6,,,9,3.2,,340,,49,,3.4,-7.9,,
192,柳林,2021-02-16 22:00,-.5,,,9,2.9,,340,,48,,2.8,-10.1,,
192,柳林,2021-02-16 23:00,-2.2,,,9,1.7,,340,,47,,2.4,-12,,
192,柳林,2021-02-17 00:00,-2.1,,,9,1.7,,340,,47,,2.5,-11.9,,
192,柳林,2021-02-17 01:00,-2,,,,2.4,,320,,46,,2.4,-12.1,,
192,柳林,2021-02-17 02:00,-2.3,,,,1.7,,340,,44,,2.3,-12.9,,
192,柳林,2021-02-17 03:00,-2.8,,,,1.5,,340,,46,,2.3,-12.8,,
192,柳林,2021-02-17 04:00,-3.3,,,,3.9,,340,,48,,2.3,-12.7,,
192,柳林,2021-02-17 05:00,-3.9,,,,3.5,,340,,43,,2,-14.6,,
192,柳林,2021-02-17 06:00,-4.1,,,,4.3,,340,,39,,1.8,-16,,
192,柳林,2021-02-17 07:00,-4.4,,,,3,,290,,44,,1.9,-14.8,,
192,柳林,2021-02-17 08:00,-4,,,,1.9,,250,,43,,2,-14.7,,
192,柳林,2021-02-17 09:00,-3.3,,,,2.5,,320,,45,,2.2,-13.5,,
192,柳林,2021-02-17 10:00,-1.7,,,,3,,270,,37,,2,-14.5,,
192,柳林,2021-02-17 11:00,-1.6,,,,4.5,,290,,37,,2,-14.4,,
192,柳林,2021-02-17 12:00,-.9,,,,5.6,,270,,35,,2,-14.4,,
192,柳林,2021-02-17 13:00,-.2,,,,5.4,,270,,30,,1.8,-15.7,,
192,柳林,2021-02-17 14:00,0,,,,4.6,,290,,32,,2,-14.7,,
192,柳林,2021-02-17 15:00,-.1,,,,3.1,,320,,31,,1.9,-15.2,,
192,柳林,2021-02-17 16:00,-1,,,,3.9,,320,,30,,1.7,-16.4,,
192,柳林,2021-02-17 17:00,-2.3,,,,4.1,,340,,28,,1.5,-18.3,,
192,柳林,2021-02-17 18:00,-3.3,,,,5,,320,,33,,1.6,-17.3,,
192,柳林,2021-02-17 19:00,-4,,,,3.7,,340,,30,,1.4,-19,,
192,柳林,2021-02-17 20:00,-4.5,,,,3.7,,340,,36,,1.6,-17.3,,
192,柳林,2021-02-17 21:00,-4.5,,,,3,,290,,45,,2,-14.6,,
192,柳林,2021-02-17 22:00,-4.5,,,,2.4,,290,,48,,2.1,-13.8,,
192,柳林,2021-02-17 23:00,-4.6,,,,2,,340,,46,,2,-14.4,,
192,柳林,2021-02-18 00:00,-5.4,,,,1,,90,,49,,2,-14.4,,
192,柳林,2021-02-18 01:00,-6.7,,,,.6,,110,,58,,2.1,-13.6,,
192,柳林,2021-02-18 02:00,-5.5,,,,1.1,,340,,51,,2.1,-14,,
192,柳林,2021-02-18 03:00,-4.7,,,,2,,270,,51,,2.2,-13.3,,
192,柳林,2021-02-18 04:00,-5.1,,,,2.5,,360,,44,,1.8,-15.4,,
192,柳林,2021-02-18 05:00,-5.9,,,,1.7,,360,,48,,1.9,-15.1,,
192,柳林,2021-02-18 06:00,-7.1,,,,.6,,70,,53,,1.9,-15,,
192,柳林,2021-02-18 07:00,-7.1,,,,1.6,,110,,57,,2.1,-14.1,,
192,柳林,2021-02-18 08:00,-6.5,,,,.4,,0,,57,,2.1,-13.6,,
192,柳林,2021-02-18 09:00,-3.5,,,,1.2,,250,,45,,2.1,-13.7,,
192,柳林,2021-02-18 10:00,-2.2,,,,1,,230,,41,,2.1,-13.7,,
192,柳林,2021-02-18 11:00,-.4,,,,2.5,,360,,33,,2,-14.7,,
192,柳林,2021-02-18 12:00,-.1,,,,5,,360,,33,,2,-14.4,,
192,柳林,2021-02-18 13:00,1.3,,,,2.9,,340,,31,,2.1,-14,,
192,柳林,2021-02-18 14:00,1.7,,,,5,,360,,32,,2.2,-13.2,,
192,柳林,2021-02-18 15:00,2.4,,,,3.4,,360,,35,,2.5,-11.5,,
192,柳林,2021-02-18 16:00,2.2,,,,4,,340,,36,,2.6,-11.3,,
192,柳林,2021-02-18 17:00,1.5,,,,2.8,,360,,38,,2.6,-11.3,,
192,柳林,2021-02-18 18:00,.2,,,,1.8,,360,,42,,2.6,-11.2,,
192,柳林,2021-02-18 19:00,-.5,,,,2,,20,,45,,2.6,-11,,
192,柳林,2021-02-18 20:00,-1.3,,,,.3,,0,,48,,2.7,-10.9,,
192,柳林,2021-02-18 21:00,-2.3,,,,0,,0,,52,,2.7,-10.8,,
192,柳林,2021-02-18 22:00,-3.6,,,,.4,,0,,60,,2.8,-10.2,,
192,柳林,2021-02-18 23:00,-4,,,,.2,,0,,63,,2.9,-10,,
192,柳林,2021-02-19 00:00,-5,,,,0,,0,,66,,2.8,-10.3,,
192,柳林,2021-02-19 01:00,-5.7,,,,.2,,0,,72,,2.9,-9.9,,
192,柳林,2021-02-19 02:00,-6.5,,,,.2,,0,,75,,2.8,-10.2,,
192,柳林,2021-02-19 03:00,-6.7,,,,.7,,360,,78,,2.9,-9.9,,
192,柳林,2021-02-19 04:00,-7.4,,,,.5,,360,,81,,2.8,-10.1,,
192,柳林,2021-02-19 05:00,-8.2,,,,.1,,0,,84,,2.8,-10.4,,
192,柳林,2021-02-19 06:00,-8.4,,,,.3,,0,,86,,2.8,-10.3,,
192,柳林,2021-02-19 07:00,-8.8,,,,.2,,0,,86,,2.7,-10.7,,
192,柳林,2021-02-19 08:00,-7.4,,,,.1,,0,,83,,2.9,-9.7,,
192,柳林,2021-02-19 09:00,-3.5,,,,.4,,0,,79,,3.7,-6.6,,
192,柳林,2021-02-19 10:00,.3,,,,.4,,0,,64,,4,-5.7,,
192,柳林,2021-02-19 11:00,3.5,,,,1.1,,230,,43,,3.4,-7.9,,
192,柳林,2021-02-19 12:00,6.4,,,,1.4,,200,,38,,3.6,-6.9,,
192,柳林,2021-02-19 13:00,8.4,,,,1.1,,200,,38,,4.2,-5.1,,
192,柳林,2021-02-19 14:00,10.5,,,,1.5,,180,,35,,4.4,-4.3,,
192,柳林,2021-02-19 15:00,11.8,,,,1.8,,110,,31,,4.3,-4.8,,
192,柳林,2021-02-19 16:00,12.3,,,,6.2,,250,,25,,3.6,-7.2,,
192,柳林,2021-02-19 17:00,11.8,,,,5.3,,250,,27,,3.7,-6.6,,
192,柳林,2021-02-19 18:00,10.6,,,,4.9,,250,,33,,4.2,-5,,
192,柳林,2021-02-19 19:00,9.5,,,,2.9,,250,,38,,4.5,-4.1,,
192,柳林,2021-02-19 20:00,8.1,,,,2.1,,230,,41,,4.4,-4.3,,
192,柳林,2021-02-19 21:00,7.5,,,,1.5,,250,,51,,5.3,-2,,
192,柳林,2021-02-19 22:00,6.7,,,,1.2,,50,,59,,5.8,-.7,,
192,柳林,2021-02-19 23:00,6.9,,,,2.8,,250,,61,,6.1,-.1,,
192,柳林,2021-02-20 00:00,6.9,,,,2.4,,270,,65,,6.4,.7,,
192,柳林,2021-02-20 01:00,6.8,,,,1.6,,270,,67,,6.6,1,,
192,柳林,2021-02-20 02:00,6,,,,1.4,,90,,73,,6.8,1.5,,
192,柳林,2021-02-20 03:00,6.5,,,,1.4,,110,,76,,7.3,2.5,,
192,柳林,2021-02-20 04:00,7,,,,1,,360,,74,,7.4,2.6,,
192,柳林,2021-02-20 05:00,6.7,,,,.7,,90,,78,,7.6,3.1,,
192,柳林,2021-02-20 06:00,7.7,,,,1.5,,270,,76,,8,3.7,,
192,柳林,2021-02-20 07:00,8.1,,,,2,,270,,76,,8.2,4.1,,
192,柳林,2021-02-20 08:00,8.4,,,,1.5,,270,,75,,8.2,4.2,,
192,柳林,2021-02-20 09:00,10.8,,,,2.5,,230,,66,,8.5,4.6,,
192,柳林,2021-02-20 10:00,12.3,,,,3.4,,230,,60,,8.5,4.7,,
192,柳林,2021-02-20 11:00,14.3,,,,2.5,,270,,56,,9.1,5.6,,
192,柳林,2021-02-20 12:00,16,,,,3.2,,250,,49,,8.8,5.2,,
192,柳林,2021-02-20 13:00,17.6,,,,2.5,,250,,46,,9.2,5.8,,
192,柳林,2021-02-20 14:00,19,,,,4.1,,250,,37,,8.1,3.9,,
192,柳林,2021-02-20 15:00,19.7,,,,3,,230,,38,,8.7,4.9,,
192,柳林,2021-02-20 16:00,19.5,,,,2.2,,230,,39,,8.8,5.1,,
192,柳林,2021-02-20 17:00,18,,,,2.1,,160,,45,,9.2,5.8,,
192,柳林,2021-02-20 18:00,16.5,,,,2.5,,140,,47,,8.8,5.1,,
192,柳林,2021-02-20 19:00,14.3,,,,2.4,,180,,55,,8.9,5.3,,
192,柳林,2021-02-20 20:00,12.2,,,,.6,,90,,61,,8.6,4.8,,
192,柳林,2021-02-20 21:00,11.7,,,,1.6,,180,,67,,9.2,5.7,,
192,柳林,2021-02-20 22:00,10.8,,,,2,,200,,71,,9.2,5.7,,
192,柳林,2021-02-20 23:00,10.3,,,,.7,,200,,73,,9.1,5.6,,
192,柳林,2021-02-21 00:00,10.1,,,,.6,,290,,74,,9.1,5.6,,
192,柳林,2021-02-21 01:00,10.1,,,,1.1,,180,,73,,9,5.4,,
192,柳林,2021-02-21 02:00,8.6,,,,.7,,360,,74,,8.2,4.2,,
192,柳林,2021-02-21 03:00,5.7,,,,.8,,320,,84,,7.7,3.2,,
192,柳林,2021-02-21 04:00,8.7,,,,1.2,,200,,81,,9.1,5.6,,
192,柳林,2021-02-21 05:00,6.3,,,,.8,,290,,81,,7.7,3.2,,
192,柳林,2021-02-21 06:00,4.9,,,,.7,,290,,86,,7.4,2.7,,
192,柳林,2021-02-21 07:00,3.6,,,,1.4,,290,,90,,7.1,2.1,,
192,柳林,2021-02-21 08:00,4.1,,,,.8,,290,,88,,7.2,2.2,,
192,柳林,2021-02-21 09:00,8.9,,,,.3,,0,,77,,8.7,5,,
192,柳林,2021-02-21 10:00,15.1,,,,1.5,,110,,56,,9.5,6.3,,
192,柳林,2021-02-21 11:00,17.8,,,,2.3,,110,,45,,9.1,5.6,,
192,柳林,2021-02-21 12:00,19.8,,,,1.8,,200,,38,,8.7,5,,
192,柳林,2021-02-21 13:00,21.4,,,,2.5,,200,,35,,8.8,5.2,,
192,柳林,2021-02-21 14:00,22.5,,,,3,,230,,32,,8.7,4.9,,
192,柳林,2021-02-21 15:00,23,,,,2.9,,180,,30,,8.4,4.4,,
192,柳林,2021-02-21 16:00,22.9,,,,3.5,,250,,27,,7.5,2.8,,
192,柳林,2021-02-21 17:00,22.1,,,,4.1,,250,,26,,6.9,1.6,,
192,柳林,2021-02-21 18:00,20.2,,,,3,,230,,30,,7.1,2,,
192,柳林,2021-02-21 19:00,17.9,,,,2.4,,270,,36,,7.3,2.5,,
192,柳林,2021-02-21 20:00,17.3,,,,1.5,,270,,38,,7.5,2.8,,
192,柳林,2021-02-21 21:00,14.1,,,,1.2,,160,,53,,8.5,4.6,,
192,柳林,2021-02-21 22:00,13.2,,,,1.5,,140,,62,,9.3,6,,
192,柳林,2021-02-21 23:00,13.3,,,,1.5,,140,,65,,9.9,6.8,,
192,柳林,2021-02-22 00:00,12.7,,,,1.8,,360,,71,,10.4,7.5,,
192,柳林,2021-02-22 01:00,12.9,,,,3,,270,,71,,10.5,7.7,,
192,柳林,2021-02-22 02:00,12.8,,,,3.5,,270,,78,,11.5,9,,
192,柳林,2021-02-22 03:00,12.8,,,,1.8,,270,,81,,11.9,9.6,,
192,柳林,2021-02-22 04:00,12.3,,,,1.6,,50,,83,,11.8,9.4,,
192,柳林,2021-02-22 05:00,12.3,,,,1.1,,50,,85,,12.1,9.8,,
192,柳林,2021-02-22 06:00,11.1,,,,1.2,,50,,86,,11.3,8.8,,
192,柳林,2021-02-22 07:00,11.3,,,,.9,,20,,92,,12.3,10,,
192,柳林,2021-02-22 08:00,10,,,,1.3,,290,,87,,10.6,7.9,,
192,柳林,2021-02-22 09:00,9,,,,.5,,270,,86,,9.8,6.7,,
192,柳林,2021-02-22 10:00,12,,,,1,,320,,77,,10.7,8,,
192,柳林,2021-02-22 11:00,17.5,,,,1.4,,180,,61,,12.1,9.8,,
192,柳林,2021-02-22 12:00,18.2,,,,3.5,,160,,59,,12.3,10,,
192,柳林,2021-02-22 13:00,19.7,,,,3.5,,160,,52,,11.9,9.5,,
192,柳林,2021-02-22 14:00,21.5,,,,2.7,,110,,46,,11.7,9.3,,
192,柳林,2021-02-22 15:00,21.3,,,,2.5,,140,,45,,11.3,8.8,,
192,柳林,2021-02-22 16:00,21.3,,,,2.5,,140,,47,,11.9,9.5,,
192,柳林,2021-02-22 17:00,20.2,,,,1.9,,290,,36,,8.5,4.6,,
192,柳林,2021-02-22 18:00,19.1,,,,1.9,,340,,31,,6.8,1.5,,
192,柳林,2021-02-22 19:00,16.9,,,,1.3,,320,,28,,5.4,-1.7,,
192,柳林,2021-02-22 20:00,16.1,,,,2.4,,360,,27,,4.9,-2.9,,
192,柳林,2021-02-22 21:00,13.8,,,,1.8,,360,,30,,4.7,-3.5,,
192,柳林,2021-02-22 22:00,12.4,,,,1.8,,360,,30,,4.3,-4.7,,
192,柳林,2021-02-22 23:00,10.8,,,,1.9,,360,,26,,3.4,-7.9,,
192,柳林,2021-02-23 00:00,9.1,,,,1.5,,90,,24,,2.8,-10.4,,
192,柳林,2021-02-23 01:00,8.8,,,,2.6,,360,,23,,2.6,-11.2,,
192,柳林,2021-02-23 02:00,7.4,,,,1.5,,320,,25,,2.6,-11.3,,
192,柳林,2021-02-23 03:00,6.8,,,,1.6,,340,,27,,2.7,-10.9,,
192,柳林,2021-02-23 04:00,5.6,,,,2.3,,360,,31,,2.8,-10.2,,
192,柳林,2021-02-23 05:00,5.3,,,,3.8,,360,,28,,2.5,-11.7,,
192,柳林,2021-02-23 06:00,4.3,,,,1.4,,20,,28,,2.3,-12.6,,
192,柳林,2021-02-23 07:00,2.1,,,,.3,,0,,33,,2.3,-12.5,,
192,柳林,2021-02-23 08:00,2,,,,.5,,20,,37,,2.6,-11.1,,
192,柳林,2021-02-23 09:00,4.5,,,,1,,70,,30,,2.5,-11.6,,
192,柳林,2021-02-23 10:00,5.9,,,,.7,,90,,28,,2.6,-11.2,,
192,柳林,2021-02-23 11:00,8.2,,,,1.7,,90,,19,,2.1,-14.1,,
192,柳林,2021-02-23 12:00,10.4,,,,1.1,,50,,18,,2.3,-12.9,,
192,柳林,2021-02-23 13:00,11.6,,,,1.9,,290,,15,,2,-14.2,,
192,柳林,2021-02-23 14:00,12.6,,,,1.3,,270,,14,,2,-14.2,,
192,柳林,2021-02-23 15:00,13.6,,,,1.9,,250,,12,,1.9,-15.3,,
192,柳林,2021-02-23 16:00,14,,,,1,,270,,12,,1.9,-15,,
192,柳林,2021-02-23 17:00,12.2,,,,2.6,,110,,21,,3,-9.5,,
192,柳林,2021-02-23 18:00,10.7,,,,.7,,140,,23,,3,-9.6,,
192,柳林,2021-02-23 19:00,8.6,,,,.5,,290,,33,,3.7,-6.7,,
192,柳林,2021-02-23 20:00,6,,,,.3,,0,,41,,3.8,-6.2,,
192,柳林,2021-02-23 21:00,4.5,,,,.1,,0,,45,,3.8,-6.4,,
192,柳林,2021-02-23 22:00,2.7,,,,.2,,0,,50,,3.7,-6.7,,
192,柳林,2021-02-23 23:00,1.5,,,,.1,,0,,53,,3.6,-7,,
192,柳林,2021-02-24 00:00,.4,,,,.1,,0,,53,,3.3,-8,,
192,柳林,2021-02-24 01:00,-.2,,,,.2,,0,,54,,3.2,-8.4,,
192,柳林,2021-02-24 02:00,-.5,,,,.1,,0,,55,,3.2,-8.4,,
192,柳林,2021-02-24 03:00,-1.6,,,,.3,,0,,56,,3,-9.2,,
192,柳林,2021-02-24 04:00,-2.1,,,,0,,0,,58,,3,-9.2,,
192,柳林,2021-02-24 05:00,-2.2,,,,0,,0,,59,,3.1,-9.1,,
192,柳林,2021-02-24 06:00,-1.9,,,,.1,,0,,60,,3.2,-8.6,,
192,柳林,2021-02-24 07:00,-1.5,,,,.2,,0,,56,,3.1,-9.1,,
192,柳林,2021-02-24 08:00,.1,,,,0,,0,,57,,3.5,-7.4,,
192,柳林,2021-02-24 09:00,3.2,,,,.4,,0,,39,,3,-9.4,,
192,柳林,2021-02-24 10:00,4.5,,,,1.2,,70,,29,,2.4,-12,,
192,柳林,2021-02-24 11:00,5.9,,,,.8,,360,,25,,2.3,-12.6,,
192,柳林,2021-02-24 12:00,6.6,,,,1.1,,70,,21,,2,-14.2,,
192,柳林,2021-02-24 13:00,8.2,,,,1.1,,70,,18,,2,-14.7,,
192,柳林,2021-02-24 14:00,9.5,,,,1.6,,90,,18,,2.1,-13.7,,
192,柳林,2021-02-24 15:00,11,,,,1.1,,160,,17,,2.2,-13.1,,
192,柳林,2021-02-24 16:00,10.8,,,,.9,,110,,17,,2.2,-13.3,,
192,柳林,2021-02-24 17:00,10.5,,,,.6,,180,,23,,2.9,-9.8,,
192,柳林,2021-02-24 18:00,9.5,,,,1.4,,200,,23,,2.7,-10.6,,
192,柳林,2021-02-24 19:00,8.1,,,,.9,,230,,26,,2.8,-10.2,,
192,柳林,2021-02-24 20:00,4.6,,,,.1,,0,,39,,3.3,-8.1,,
192,柳林,2021-02-24 21:00,2.5,,,,.1,,0,,48,,3.5,-7.4,,
192,柳林,2021-02-24 22:00,1.4,,,,0,,0,,54,,3.6,-6.9,,
192,柳林,2021-02-24 23:00,.5,,,,0,,0,,52,,3.3,-8.2,,
192,柳林,2021-02-25 00:00,-.5,,,,0,,0,,60,,3.5,-7.3,,
192,柳林,2021-02-25 01:00,-.7,,,,.1,,0,,62,,3.6,-7,,
192,柳林,2021-02-25 02:00,-.9,,,,.2,,0,,63,,3.6,-7,,
192,柳林,2021-02-25 03:00,-.7,,,,.1,,0,,64,,3.7,-6.6,,
192,柳林,2021-02-25 04:00,.1,,,,.1,,0,,66,,4.1,-5.5,,
192,柳林,2021-02-25 05:00,-.3,,,,0,,0,,66,,4,-5.8,,
192,柳林,2021-02-25 06:00,-.6,,,,.1,,0,,70,,4.1,-5.4,,
192,柳林,2021-02-25 07:00,-.4,,,,0,,0,,72,,4.3,-4.8,,
192,柳林,2021-02-25 08:00,1.4,,,,0,,0,,70,,4.8,-3.4,,
192,柳林,2021-02-25 09:00,3.5,,,,.2,,0,,68,,5.4,-1.8,,
192,柳林,2021-02-25 10:00,4.6,,,,.2,,0,,67,,5.7,-1,,
192,柳林,2021-02-25 11:00,5.6,,,,.5,,270,,64,,5.8,-.6,,
192,柳林,2021-02-25 12:00,6.5,,0,,.9,,250,,64,,6.2,.1,,
192,柳林,2021-02-25 13:00,7.1,,,9,1.8,,250,,72,,7.2,2.3,,
192,柳林,2021-02-25 14:00,7.1,,,9,1.3,,290,,75,,7.5,2.9,,
192,柳林,2021-02-25 15:00,7.8,,.1,,.5,,290,,74,,7.8,3.4,,
192,柳林,2021-02-25 16:00,8,,,9,1.7,,320,,75,,8,3.8,,
192,柳林,2021-02-25 17:00,7.1,,,9,1.7,,320,,88,,8.8,5.2,,
192,柳林,2021-02-25 18:00,7,,1.1,,.7,,360,,94,,9.3,6,,
192,柳林,2021-02-25 19:00,6.6,,,9,.7,,360,,95,,9.2,5.8,,
192,柳林,2021-02-25 20:00,6.1,,,9,.7,,360,,92,,8.6,4.8,,
192,柳林,2021-02-25 21:00,5.9,,.6,,.8,,360,,91,,8.4,4.5,,
192,柳林,2021-02-25 22:00,5.5,,,9,.4,,0,,92,,8.2,4.2,,
192,柳林,2021-02-25 23:00,5.4,,,9,.3,,0,,94,,8.4,4.5,,
192,柳林,2021-02-26 00:00,5.1,,.8,,.6,,20,,95,,8.3,4.3,,
192,柳林,2021-02-26 01:00,5,,,9,.1,,0,,97,,8.4,4.5,,
192,柳林,2021-02-26 02:00,5,,,9,.4,,0,,97,,8.4,4.5,,
192,柳林,2021-02-26 03:00,5,,1.2,,.8,,360,,97,,8.4,4.5,,
192,柳林,2021-02-26 04:00,5.4,,,9,.8,,20,,95,,8.5,4.6,,
192,柳林,2021-02-26 05:00,5.5,,,9,.3,,0,,94,,8.5,4.6,,
192,柳林,2021-02-26 06:00,5.5,,.9,,.4,,0,,96,,8.7,4.9,,
192,柳林,2021-02-26 07:00,5.8,,,9,.6,,360,,92,,8.4,4.5,,
192,柳林,2021-02-26 08:00,6.4,,,9,.7,,20,,88,,8.4,4.5,,
192,柳林,2021-02-26 09:00,7.5,,.3,,1.4,,20,,83,,8.5,4.7,,
192,柳林,2021-02-26 10:00,8.4,,,9,1.3,,20,,78,,8.5,4.7,,
192,柳林,2021-02-26 11:00,9.5,,,9,1.9,,20,,74,,8.7,5,,
192,柳林,2021-02-26 12:00,11,,,9,3,,70,,69,,9,5.5,,
192,柳林,2021-02-26 13:00,12.3,,,9,2.8,,50,,56,,8,3.7,,
192,柳林,2021-02-26 14:00,13.1,,,9,4.1,,70,,46,,6.9,1.7,,
